seed,model_kind,node_index,mean_abs_activity
0,connectome,670,1.2872213125228882
0,connectome,671,1.2872213125228882
0,connectome,672,1.2872213125228882
0,connectome,673,1.2872213125228882
0,connectome,674,1.2872213125228882
0,connectome,675,1.2872213125228882
0,connectome,676,1.2872213125228882
0,connectome,677,1.2872211933135986
0,connectome,678,1.2874736785888672
0,connectome,679,1.2874864339828491
0,connectome,680,1.2874829769134521
0,connectome,681,1.2872364521026611
0,connectome,682,1.2871289253234863
0,connectome,683,1.2867802381515503
0,connectome,684,1.2851366996765137
0,connectome,685,1.277474045753479
0,connectome,686,1.24205482006073
0,connectome,687,1.078033447265625
0,connectome,688,1.287095308303833
0,connectome,689,1.287095308303833
0,connectome,690,1.287095308303833
0,connectome,691,1.287095308303833
0,connectome,692,1.287095308303833
0,connectome,693,1.287095308303833
0,connectome,694,1.287095308303833
0,connectome,695,1.2871688604354858
0,connectome,696,1.287360668182373
0,connectome,697,1.2873579263687134
0,connectome,698,1.28730046749115
0,connectome,699,1.2870193719863892
0,connectome,700,1.2867169380187988
0,connectome,701,1.2852089405059814
0,connectome,702,1.2777855396270752
0,connectome,703,1.24205482006073
0,connectome,704,1.078033447265625
0,connectome,705,1.2848421335220337
0,connectome,706,1.2848421335220337
0,connectome,707,1.2848421335220337
0,connectome,708,1.2848421335220337
0,connectome,709,1.2848421335220337
0,connectome,710,1.2848421335220337
0,connectome,711,1.2848421335220337
0,connectome,712,1.2850667238235474
0,connectome,713,1.2851065397262573
0,connectome,714,1.2850996255874634
0,connectome,715,1.2848602533340454
0,connectome,716,1.2846177816390991
0,connectome,717,1.283644676208496
0,connectome,718,1.2783254384994507
0,connectome,719,1.2486106157302856
0,connectome,720,1.078033447265625
0,connectome,721,1.0975202322006226
0,connectome,722,1.0975202322006226
0,connectome,723,1.0975202322006226
0,connectome,724,1.0975202322006226
0,connectome,725,1.0975202322006226
0,connectome,726,1.097579836845398
0,connectome,727,1.0977861881256104
0,connectome,728,1.0977861881256104
0,connectome,729,1.0977452993392944
0,connectome,730,1.0975173711776733
0,connectome,731,1.0975040197372437
0,connectome,732,1.0974273681640625
0,connectome,733,1.0969797372817993
0,connectome,734,1.0942871570587158
0,connectome,735,1.0775812864303589
0,connectome,736,0.9702082872390747
0,connectome,737,1.1341413259506226
0,connectome,738,1.1330984830856323
0,connectome,739,1.1330984830856323
0,connectome,740,1.1330984830856323
0,connectome,741,1.1330984830856323
0,connectome,742,1.1330984830856323
0,connectome,743,1.1333178281784058
0,connectome,744,1.1333645582199097
0,connectome,745,1.133363962173462
0,connectome,746,1.1331703662872314
0,connectome,747,1.1330857276916504
0,connectome,748,1.1330312490463257
0,connectome,749,1.1327544450759888
0,connectome,750,1.1313519477844238
0,connectome,751,1.1244709491729736
0,connectome,752,1.0928993225097656
0,connectome,753,0.9702082872390747
0,connectome,754,1.1417349576950073
0,connectome,755,1.143189787864685
0,connectome,756,1.1430410146713257
0,connectome,757,1.1430410146713257
0,connectome,758,1.1430410146713257
0,connectome,759,1.1430410146713257
0,connectome,760,1.1430761814117432
0,connectome,761,1.1433069705963135
0,connectome,762,1.143306851387024
0,connectome,763,1.143292784690857
0,connectome,764,1.1430344581604004
0,connectome,765,1.1430085897445679
0,connectome,766,1.142890453338623
0,connectome,767,1.1423543691635132
0,connectome,768,1.140029788017273
0,connectome,769,1.1305574178695679
0,connectome,770,1.095084547996521
0,connectome,771,0.9702082872390747
0,connectome,772,1.1432347297668457
0,connectome,773,1.1456502676010132
0,connectome,774,1.1458408832550049
